"shop_name","product_name","shelf_price","image_url"
"Lidl","Deluxe Mini suvožtiniai su kumpiu ir ementalio sūriu","3.29","https://imgproxy-retcat.assets.schwarz/C_Eqn1M6UE0yB9mZi-8lklwtScXUGJAcdBFCDtBTosI/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0M2MEE4REMzNzhDOEQzRjhFQjdCQTUxQj/E4MkZFNUJGNTI4MzM3N0ZGM0Y2MzgxNzdFRDA0ODI4NDk0NTAzQzIucG5n.png"
"Lidl","Deluxe Rūkytas kiaulienos kumpis","2.29","https://imgproxy-retcat.assets.schwarz/fK9yUIB3y_WkUiWsk6feAm4gpEWXC7D4uw29d7IDcvI/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0E3MDUzQjA0RUIwMEFCQ0IyOUI4N0ZBMz/U2Q0YyNjY4Q0I5NkY0Rjk5NzE2ODBCODZCRTcwRUE3NDEyRTkyRTEucG5n.png"
"Lidl","Deluxe Virtas kepenų paštetas","1.99","https://imgproxy-retcat.assets.schwarz/FqeJHFmBb5LTo73JhLvaGz9PnA9SxixntjQ-XS-JUlU/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9DMzYxREMwQzI3NDczNkQ0QTRBQjE1NTZ/DMzYwMjg0QUVGNkE5RDNDM0Q4MDg4ODUzNjRBM0QwQjczODQ5ODk1LmpwZw.jpg"
"Lidl","Deluxe Šaltai rūkyta kiaulienos šoninė","1.99","https://imgproxy-retcat.assets.schwarz/h61b1OhEt8VeToby0QFnVTNxEOTmwoPUm8hm2gEDqXU/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0QxOTEyMUVDNzg5OEY4MUU4MzRENDkxME/Q3MEY5OUM5NzVDQkU1NUFFOTkyQzY4M0Q0NkZDMDNDODRCRkMxQTIucG5n.png"
"Lidl","Deluxe Karštai rūkytas Prahos kumpis be kaulo","12.99","https://imgproxy-retcat.assets.schwarz/5zfXcKbqqkeUBepU1hovk0nLLS11SPg60I1DDwtuzEc/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzMyN0I2RDM3MkI2Mjk2NzJEODNENjg2MT/M2OTBBQjYwQTkwNDAzQTUwMjAwNjFCQkExQ0E0NzJBNkQ5QjMzRDMucG5n.png"
"Lidl","Deluxe Mini rikotos sūris","2.29","https://imgproxy-retcat.assets.schwarz/OankhZerphR5GjIehnP9tkKlwhK48s1-Hk0BM9kOAvk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzU5ODE2NzcwMkVBNzAzMEFBNEJFMDMwQ0/JENDY0MEY2QkI4NzlGQzdFREVBNUZCOTg3OTA4Q0NGRjNFQjA3QTEucG5n.png"
"Lidl","Deluxe Buratos sūris","2.29","https://imgproxy-retcat.assets.schwarz/a6sxPZ_73QstR1fUK0g_fSAw_a1TMCcva0JxHm9So4M/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzVBOEFGRkJFMzY5NEIwMUIzMkZEMzlGRE/QyNEYxMkYwMEM1MDRGMTM1QjQ5ODU1OTUyQjM3OThBRTc4OTUzRkIucG5n.png"
"Lidl","Deluxe Sausainiai „Cantuccini“","3.49","https://imgproxy-retcat.assets.schwarz/dYqsJ-sDhvoL6NW9q0eN5MJwgH-mFJH7vxi-6J6lexU/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzgwOTBENDE1MEMwMDcxNEUwM0ZGQTJBNU/E1OEVGNEE3MjY4OTJGOEY5MDZFOUU5RTg2ODREMzYyMTZGNDM5QzYucG5n.png"
"Lidl","Deluxe Skrebučiai","1.69","https://imgproxy-retcat.assets.schwarz/klYal8K47Vnv7EXdPoIMUpl-wYMoya8vzb3i5Qjb3cE/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzEyQTkwQjBEQzkyQUI3MDBGNjgwQjJBRE/Y2N0Y5MzFDRkYxODQzRjQ3QUM3NUMwMzMzODU4RDNCOEQ3MEJCQTMucG5n.png"
"Lidl","Deluxe Džiovintos datulės su kauliukais","7.99","https://imgproxy-retcat.assets.schwarz/-Uurt5uEfVMD2WmSseh1WGEEjFp0ej_wsAjQVugY_nI/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0I5QTkyQjk4ODc3REM2RTQyOTk1Njg1N0/MzMkU2Mjc2MThDNzFGRDNCREYwNkU4QTlCMEZFNEI4NTIyMUY3NTIucG5n.png"
