shop_name,product_name,shelf_price,image_url
Rimi,"Šalavijų sėklos RIMI, 150 g",3.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812878_PCE_LT"
Rimi,"Sulčių gėrimas RIMI įvairių vaisių, 200 ml",0.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812378_PCE_LT"
Rimi,"Makaronai BARILLA FUSILLI Nr. 98, 500 g",2.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_136903_PCE_LT"
Rimi,"Koldūnai su višt.,sūr.,bar. TRADITIONAL,400g",4.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_296505_PCE_LT"
Rimi,"Citrinų sultys iš koncentrato ICA, 200ml",0.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811800_PCE_LT"
Rimi,"Makaronai LA MOLISANA RADIATORI, 500 g",1.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_182145_PCE_LT"
Rimi,"Malta kava LAVAZZA ESPRESSO, 250 g",9.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_111031_PCE_LT"
Rimi,"Tuno gabal. saulėgrąžų aliej. RIMI, MSC 185g",1.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803888_PCE_LT"
Rimi,"Trispalvis perlinis kuskusas ASIF, 500 g",2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1004154_PCE_LT"
Rimi,"Žemaičių blynai su mėsos įd. RESTERA, 400 g",4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_257650_PCE_LT"
Rimi,"Rupi jūros druska RIMI, 500g",0.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_806992_PCE_LT"
Rimi,"Jogurto skonio javinukai JAVINĖ, 150 g",1.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_146148_PCE_LT"
Rimi,"Persiladas SANTA MARIA, 35g",1.05,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_134966_PCE_LT"
Rimi,"Tirpiosios mielės, 7g",0.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_147406_PCE_LT"
Rimi,"Šaldyti koldūnai su aviena VIČI KHINKALI,350g",4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_986358_PCE_LT"
Rimi,"TRADICINIS pomidorų padažas, 480g",1.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_171232_PCE_LT"
Rimi,"Vais. valg. ledai JOCKER JUICE, 80 ml / 80 g",1.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_252050_PCE_LT"
Rimi,Šiukšliu maišai PACLAN 12L/15vnt,2.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_7229503_PCE_LT"
Rimi,"Perlinis kuskusas ASIF, 500 g",2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1004149_PCE_LT"
Rimi,"Šaldyta pica RISTORANTE MOZZARELLA, 355 g",4.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_987920_PCE_LT"
Rimi,"Natūralus mineral. vanduo, AKVILĖ SPORT, 1l",0.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1359660_PCE_LT"
Rimi,"PIRMAS LIETUVIŠKAS majonezas VILNIUS, 475 ml",1.85,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_931028_PCE_LT"
Rimi,"Žuvies piršteliai ESVA, 450 g",2.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_220738_PCE_LT"
Rimi,"Šviež. datulės SELECTION BY RIMI, 600 g",3.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_904532_PCE_LT"
Rimi,"Valg. ledai su lazd. r. KARALIŠKI, 800ml/420g",8.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_976600_PCE_LT"
Rimi,"Mėl. ir citr. sk. valg. ledai JUNGA, 75ml/75g",0.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_248804_PCE_LT"
Rimi,"Grikių kruopos RIMI SMART, 800 g",1.48,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804281_PCE_LT"
Rimi,"Kviet., kukur. tortilijos RIMI PLANET, 320 g",1.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811275_PCE_LT"
Rimi,"Gazuotas gėrimas, COCA COLA ZERO, 330ml",1.02,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1354336_PCE_LT"
Rimi,"Sluoksn. lapel. mielinė tešla MANTINGA, 500 g",2.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_277282_PCE_LT"
Rimi,"Varškė su figomis GRAIKIŠKA AMFORA,0,8%,200g",1.65,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_949229_PCE_LT"
Rimi,"Šaldyti varškėčiai JUDEX, 500 g",3.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_926210_PCE_LT"
Rimi,"Džiūvėsėliai PANKO ICA ASIA, 180g",2.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_810828_PCE_LT"
Rimi,"Sausainiai MILKA CHOCO MINIS, 150 g",2.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_158077_PCE_LT"
Rimi,"Pop. rank. RIMI AVOCADO, 3 sl. 200 lap.",3.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816255_PCE_LT"
Rimi,"Jogurtas VILKYŠKIŲ su vyšn.3,6 % rieb. 350 g",1.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_282138_PCE_LT"
Rimi,"Jog.su vanil.VILKYŠKIŲ LESS SUGAR, 3,6%, 200g",0.84,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_294356_PCE_LT"
Rimi,"Greitai užšald. avietės ir mangai RIMI, 400 g",3.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812719_PCE_LT"
Rimi,"Liet. blynai su kump.-sūr. įd. LIŪTUKAS, 400g",3.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_972564_PCE_LT"
Rimi,"Žal. alyvuogės RIMI be kaul., 345 g / 160 g",1.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_802900_PCE_LT"
Rimi,"Šald. atl. lašišų sriubos rinkinys JUNGA,800g",2.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_275408_PCE_LT"
Rimi,"Džiovintos spanguolės RIMI, 200g",3.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805564_PCE_LT"
Rimi,"Smulkinti česnakai SANTA MARIA, 25g",1.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_192847_PCE_LT"
Rimi,"Vaisių skonio želė JELLY, 1kg",5.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_142004_KGM_LT"
Rimi,"Ekologiški trinti pomidorai I LOVE ECO, 390 g",1.65,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816073_PCE_LT"
Rimi,"Jautienos pasturgalio kepsnys RIMI,200 g",5.83,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813281_PCE_LT"
Rimi,"Ypač tyras alyvuogių aliejus RIMI, 1l",13.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808052_PCE_LT"
Rimi,"Valg. ledai su pistac. SAMMONTANA, 800ml/500g",6.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_984771_PCE_LT"
Rimi,"Sviestiniai vafliai SELECTION BY RIMI, 100 g",2.35,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807451_PCE_LT"
Rimi,"Sulčių gėrimas RIMI obuolių, 200 ml",0.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812630_PCE_LT"
Rimi,"Batonėlis su brazilišk. riešutais RIMI, 35 g",0.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812598_PCE_LT"
Rimi,"Šviesusis sojų padažas RIMI, 150ml",3.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804031_PCE_LT"
Rimi,"Koldūnai su višt.juod.gryb. FUNGUS GYOZA,400g",4.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_904947_PCE_LT"
Rimi,"Vaniliniai riestainiai JAVINĖ, 300 g",1.35,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_975670_PCE_LT"
Rimi,"Šiukšlių maišai PACLAN Eco, 120l, 10vnt",4.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7046744_PCE_LT"
Rimi,"Kosmetiniai vatos padeliai ALMEDA, 80 vnt.",0.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_812006_PCE_LT"
Rimi,"Viso grūdo dalių duona BALVITEN, 250 g",2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_1001912_PCE_LT"
Rimi,"Van. plombyras vafl. p. NYKŠTUKAS, 130ml/ 72g",1.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_929811_PCE_LT"
Rimi,"Saliamio rink. SELECT. BY RIMI SPIANATA, 70 g",1.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811333_PCE_LT"
Rimi,"GARDĖSIO batonas su kefyru ir kalciu, 350g",1.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_917144_PCE_LT"
Rimi,"Saldainiai su žemės riešutais CANDY NUT, 1kg",8.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_179045_KGM_LT"
Rimi,"NAMINIAI cepelinai su mėsos įd. KOGUS, 800 g",10.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_940148_PCE_LT"
Rimi,"Prieskonių mišinys SANTA MARIA TACO, 28g",1.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_174894_PCE_LT"
Rimi,"Batonėliai su bananais SALLING, 6x25 g",1.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816830_PCE_LT"
Rimi,"Minkštos ekologiškos datulės I LOVE ECO, 200g",2.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_155746_PCE_LT"
Rimi,"Gl. vanil. plombyras NYKŠTUKAS, 80 ml / 58 g",1.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_248936_PCE_LT"
Rimi,"Mocarelos lazdelės su padažu NICE´N EASY,250g",6.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_972180_PCE_LT"
Rimi,"Batonėlis RIMI su pekan. karijos rieš., 35 g",0.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812592_PCE_LT"
Rimi,"Šald. krevetės NOWACO EXLUSIVE, ASC, 300 g",9.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_964569_PCE_LT"
Rimi,"Karijų riešutai be kevalo RIMI, 150 g",4.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805586_PCE_LT"
Rimi,"Marin. agurkai RIMI, 2 - 5 cm, 670 g / 370 g",2.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_802446_PCE_LT"
Rimi,"Šviesi sumuštinių duona BALVITEN, 190 g",1.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_1001914_PCE_LT"
Rimi,"Rožinė smulki Himalajų druska RIMI, 500g",0.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_807145_PCE_LT"
Rimi,"Kepinti ir sūdyti žemės riešutai AWAKE, 400 g",1.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_804385_PCE_LT"
Rimi,"Kiaušinių sausainiai RIMI SAVOIARDI, 200 g",1.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807785_PCE_LT"
Rimi,"Jogurtas su vyšn. GRAIKIŠKA AMFORA, 3,1%,150g",1.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_927766_PCE_LT"
Rimi,"Šprotai alyvuogių aliejuje RIMI, 250 g",3.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812033_PCE_LT"
Rimi,"Tark. bulv. cepelinai su mės. įd. DAGERA,500g",4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_912310_PCE_LT"
Rimi,"Bulvių traškučiai griet.svog., PRINGLES, 165g",2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_127407_PCE_LT"
Rimi,"Jogurtas su mang.VILKYŠKIŲ LESS SUG.3,7%,200g",0.84,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_997621_PCE_LT"
Rimi,"Nesmulkintas tunas savo sultyse CALVO, 240 g",5.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_289973_PCE_LT"
Rimi,"Glaist. vanil. plombyras POLS, 120 ml / 75 g",1.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_949074_PCE_LT"
Rimi,"Jogurtas su mang. GRAIKIŠKA AMFORA, 3,1%,150g",1.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_981304_PCE_LT"
Rimi,"Pomidorų padažas TIKRAS ITALAS, 490g",3.85,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_172825_PCE_LT"
Rimi,"ROKIŠKIO NAMINĖ varškė, 9 %, 200 g",1.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_277779_PCE_LT"
Rimi,"Traškučiai TAFFEL SNACK FRIES BARBECUE, 110g",2.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_197992_PCE_LT"
Rimi,"Bolivinių balandų miš. RIMI GREATLIFE, 400 g",3.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811332_PCE_LT"
Rimi,"Sėlenų dribsniai BONA VITA, 375 g",1.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_147822_PCE_LT"
Rimi,"Avižiniai sausainiai JAVINĖ, 200 g",1.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_146132_PCE_LT"
Rimi,"Šaldyta pica RISTORANTE SPECIALE, 345 g",4.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_987909_PCE_LT"
Rimi,"Šald. šilkiniai bulvių kukuliai DAGERA, 500 g",4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_901809_PCE_LT"
Rimi,"Koldūnai su jautiena VIČI TRADITIONAL, 400 g",4.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_298829_PCE_LT"
Rimi,"Ekologiškos gražgarstės I LOVE ECO, 65 g",1.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_906228_PCE_LT"
Rimi,"Sausainiai su šokoladiniu skoniu SELGA, 180 g",1.15,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_123663_PCE_LT"
Rimi,"Keturių rūšių pupelių mišinys RIMI, 400 g",1.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_801780_PCE_LT"
Rimi,"Dižono garstyčios SELECTION BY RIMI, 210g",3.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_807019_PCE_LT"
Rimi,"Šokoladinis plombyras KLASIKA, 120 ml / 65 g",1.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_285261_PCE_LT"
Rimi,"Džiovinti mangai FAMILY GARDEN, 400 g",4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_1.0,f_auto,q_auto:low,w_150/d_ecommerce:backend-fallback.png/MAT_4003719_PCE_LT"
Rimi,"Malta raudonoji saldžioji paprika SALDVA, 25g",0.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_154786_PCE_LT"
Rimi,"KARALIŠKAS šokoladas, 70%, 100 g",3.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_121544_PCE_LT"
Rimi,"Ekol. lukštentos moliūgų sėklos ARIMEX, 200g",3.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_186973_PCE_LT"
Rimi,"Šald. 4 sūr. pica RIMI QUATTRO FORMAGGI, 570g",4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_810803_PCE_LT"
Rimi,"Kukurūzų traškuč.RIMI NACHO CLASSIC,200g",2.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808729_PCE_LT"
Rimi,"Šaldytos jūrinės lydekos be galvų, 800g",3.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_970652_PCE_LT"
Rimi,"Dėlionė TREFL DISNEY FROZEN, 100 vnt.",5.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_784360_PCE_LT"
Rimi,"Žal. svog. sk. bulvių traškučiai LAYS, 200 g",3.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_192786_PCE_LT"
Rimi,"Ant akmens kepta pica RIMI CAPRICCIOSA, 370 g",3.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_809637_PCE_LT"
Rimi,"Braškinis plombyras NYKŠTUKAS, 80 ml / 58 g",1.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_252720_PCE_LT"
Rimi,"Šviežios apelsinų sultys SUN365, 500ml",2.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1359230_PCE_LT"
